packing_idx,sigma_idx,density_idx,packing_cells_per_mm2,sigma_um,mean_tx_per_cell,field_seed,transcript_seed,n_cells,n_interior_cells,grid,dx_um,r_mean_um,L_um,n_interior_transcripts,oracle_acc,naive_acc,oracle_minus_naive,oracle_ge_naive,assign_ari_vs_truecells_oracle,assign_ari_vs_truecells_naive,same_type_error_frac_oracle,same_type_error_frac_naive,profile_ari_vs_truetype,profile_ari_vs_trueclust,perfect_ari_vs_truetype,naive_profile_ari_vs_truetype,n_cells_clustered,realized_median_tx_per_cell,realized_packing_cells_per_mm2
2,2,1,5700.0,2.0,90.0,20263669,20265687,400,325,213,1.2436923540516844,7.4728735892805505,264.9064714130088,29237,0.8148920887915997,0.752847419365872,0.06204466942572773,True,0.6793151581144141,0.589901214809703,0.3946784922394678,0.2805148076390811,1.0,1.0,1.0,1.0,325,90.0,5699.999999999999
2,2,2,5700.0,2.0,160.0,20263669,20266696,400,325,213,1.2436923540516844,7.4728735892805505,264.9064714130088,51791,0.815006468305304,0.7551698171496978,0.05983665115560621,True,0.6787442366289562,0.5915859712158908,0.3879553282538357,0.2809148264984227,1.0,1.0,1.0,1.0,325,159.0,5699.999999999999
2,2,3,5700.0,2.0,280.0,20263669,20267705,400,325,213,1.2436923540516844,7.4728735892805505,264.9064714130088,90552,0.8165694849368319,0.7571671525753159,0.05940233236151604,True,0.6813033828254759,0.5942324297511521,0.38494882600842867,0.28073127472827325,1.0,1.0,1.0,1.0,325,278.0,5699.999999999999
2,2,4,5700.0,2.0,500.0,20263669,20268714,400,325,213,1.2436923540516844,7.4728735892805505,264.9064714130088,162272,0.8151128968645238,0.7554784559258529,0.059634440938670874,True,0.679144989073475,0.5925103898414575,0.3899073395106993,0.2793921217772625,1.0,1.0,1.0,1.0,325,498.0,5699.999999999999
2,3,0,5700.0,4.0,50.0,20263686,20264695,400,288,213,1.2436923540516844,7.4728735892805505,264.9064714130088,14338,0.6493932208118287,0.5557260426837773,0.09366717812805136,True,0.4570267214666551,0.3586952224754983,0.4660831509846827,0.3263736263736264,1.0,1.0,1.0,0.8988567009598027,288,50.0,5699.999999999999
2,3,1,5700.0,4.0,90.0,20263686,20265704,400,288,213,1.2436923540516844,7.4728735892805505,264.9064714130088,26018,0.6525098009070643,0.5570758705511569,0.09543393035590741,True,0.4613736868170419,0.35870357501865335,0.4495077978099768,0.3095279416869143,1.0,1.0,1.0,0.9882337543097997,288,90.0,5699.999999999999
2,3,2,5700.0,4.0,160.0,20263686,20266713,400,288,213,1.2436923540516844,7.4728735892805505,264.9064714130088,46294,0.6512507020348209,0.5544563010325312,0.09679440100228975,True,0.45903218455130856,0.35735652444087956,0.4639826571694023,0.3208571705614273,1.0,1.0,1.0,0.9919256432358556,288,160.0,5699.999999999999
2,3,3,5700.0,4.0,280.0,20263686,20267722,400,288,213,1.2436923540516844,7.4728735892805505,264.9064714130088,81008,0.6504172427414576,0.5565623148331029,0.0938549279083547,True,0.4583900339842671,0.3591902881985344,0.459444189413468,0.3238683814932353,1.0,1.0,1.0,1.0,288,281.0,5699.999999999999
2,3,4,5700.0,4.0,500.0,20263686,20268731,400,288,213,1.2436923540516844,7.4728735892805505,264.9064714130088,144054,0.6500548405459063,0.5549863245727297,0.09506851597317667,True,0.4572170738633817,0.3575038114913741,0.4530955545416675,0.318628521511247,1.0,1.0,1.0,1.0,288,499.5,5699.999999999999
2,4,0,5700.0,8.0,50.0,20263703,20264712,400,231,213,1.2436923540516844,7.4728735892805505,264.9064714130088,11628,0.4197626418988648,0.28740970072239425,0.13235294117647056,True,0.22953157846033723,0.1556833088906226,0.4934044760634356,0.27238715906348054,1.0,1.0,1.0,0.27156037889318724,231,50.0,5699.999999999999
2,4,1,5700.0,8.0,90.0,20263703,20265721,400,231,213,1.2436923540516844,7.4728735892805505,264.9064714130088,20862,0.42421627840092035,0.2804141501294219,0.14380212827149846,True,0.2344619500026512,0.1512894009531969,0.4940892440892441,0.2632560618172129,1.0,1.0,1.0,0.2559098357732977,231,91.0,5699.999999999999
2,4,2,5700.0,8.0,160.0,20263703,20266730,400,231,213,1.2436923540516844,7.4728735892805505,264.9064714130088,36996,0.4321818574981079,0.28719321007676507,0.14498864742134282,True,0.23944027864491405,0.1556289062122464,0.48117294235254915,0.25304311554358955,1.0,1.0,1.0,0.37379088645151454,231,160.0,5699.999999999999
2,4,3,5700.0,8.0,280.0,20263703,20267739,400,231,213,1.2436923540516844,7.4728735892805505,264.9064714130088,64558,0.42761547755506674,0.2827070231419809,0.14490845441308586,True,0.23650785093805288,0.15351349536759204,0.4898516995020567,0.26101885244131556,1.0,1.0,1.0,0.4317738267479369,231,281.0,5699.999999999999
2,4,4,5700.0,8.0,500.0,20263703,20268748,400,231,213,1.2436923540516844,7.4728735892805505,264.9064714130088,115257,0.426481688747755,0.28521478088098773,0.14126690786676727,True,0.23537459000609798,0.1546367930161383,0.4837826389519228,0.26182268401631387,1.0,1.0,1.0,0.457403661070436,231,497.0,5699.999999999999
3,0,0,9500.0,0.5,50.0,20264635,20265644,400,342,213,0.9633599550095343,5.7884629919193635,205.1956704170308,17268,0.9257007180912671,0.9094857539958304,0.016214964095436657,True,0.8620867180419065,0.8335072967394327,0.3803585346843336,0.3115802943058221,1.0,1.0,1.0,1.0,342,51.0,9500.000000000002
3,0,1,9500.0,0.5,90.0,20264635,20266653,400,342,213,0.9633599550095343,5.7884629919193635,205.1956704170308,30850,0.9300162074554295,0.9097893030794165,0.020226904376012933,True,0.8694470686812423,0.8334314829054765,0.37054191755442334,0.2917714696370823,1.0,1.0,1.0,1.0,342,91.0,9500.000000000002
3,0,2,9500.0,0.5,160.0,20264635,20267662,400,342,213,0.9633599550095343,5.7884629919193635,205.1956704170308,54721,0.926609528334643,0.9094497542077082,0.017159774126934813,True,0.8634736474306759,0.8329546663858811,0.36304780876494025,0.28799192734611506,1.0,1.0,1.0,1.0,342,159.5,9500.000000000002
3,0,3,9500.0,0.5,280.0,20264635,20268671,400,342,213,0.9633599550095343,5.7884629919193635,205.1956704170308,96279,0.9262144392858256,0.908412010926578,0.017802428359247613,True,0.8628502886269708,0.8315268939931637,0.36289414414414417,0.28918122023134496,1.0,1.0,1.0,1.0,342,282.0,9500.000000000002
3,0,4,9500.0,0.5,500.0,20264635,20269680,400,342,213,0.9633599550095343,5.7884629919193635,205.1956704170308,171110,0.92800537665829,0.909163695868155,0.01884168079013493,True,0.8657916740805117,0.8325078629176241,0.36691289877425115,0.2917712153380943,1.0,1.0,1.0,1.0,342,500.0,9500.000000000002
3,1,0,9500.0,1.0,50.0,20264652,20265661,400,335,213,0.9633599550095343,5.7884629919193635,205.1956704170308,16627,0.870992963252541,0.8331027846274133,0.03789017862512778,True,0.7682568666897315,0.7077208106078098,0.3748251748251748,0.285045045045045,1.0,1.0,1.0,1.0,335,49.0,9500.000000000002
3,1,1,9500.0,1.0,90.0,20264652,20266670,400,335,213,0.9633599550095343,5.7884629919193635,205.1956704170308,30333,0.8767678765700722,0.8357234694886757,0.04104440708139645,True,0.7779611915443276,0.7117281774224686,0.3857677902621723,0.2861729881597431,1.0,1.0,1.0,1.0,335,90.0,9500.000000000002
3,1,2,9500.0,1.0,160.0,20264652,20267679,400,335,213,0.9633599550095343,5.7884629919193635,205.1956704170308,53219,0.8763787369172664,0.8365433397846633,0.03983539713260309,True,0.7770492973827458,0.7121769327286278,0.3898768809849521,0.28417059432118635,1.0,1.0,1.0,1.0,335,158.0,9500.000000000002
3,1,3,9500.0,1.0,280.0,20264652,20268688,400,335,213,0.9633599550095343,5.7884629919193635,205.1956704170308,93918,0.8765412381013225,0.8365382567771886,0.040002981324133824,True,0.7779818526153954,0.7131743262560495,0.3918068132815869,0.28686816050026054,1.0,1.0,1.0,1.0,335,280.0,9500.000000000002
3,1,4,9500.0,1.0,500.0,20264652,20269697,400,335,213,0.9633599550095343,5.7884629919193635,205.1956704170308,168052,0.8768000380834503,0.8375086282817223,0.03929140980172796,True,0.7783310958887307,0.714354699651678,0.3886205564142195,0.2845058043725052,1.0,1.0,1.0,1.0,335,500.0,9500.000000000002
3,2,0,9500.0,2.0,50.0,20264669,20265678,400,314,213,0.9633599550095343,5.7884629919193635,205.1956704170308,15968,0.7682239478957916,0.6943261523046093,0.07389779559118237,True,0.61020243075217,0.5130586227666857,0.40610645771413134,0.30096291743495185,1.0,1.0,1.0,1.0,314,51.0,9500.000000000002
3,2,1,9500.0,2.0,90.0,20264669,20266687,400,314,213,0.9633599550095343,5.7884629919193635,205.1956704170308,28280,0.7675035360678925,0.6956506364922207,0.07185289957567176,True,0.6087979897439388,0.5127971832543625,0.4144486692015209,0.2949924480074358,1.0,1.0,1.0,1.0,314,90.0,9500.000000000002
3,2,2,9500.0,2.0,160.0,20264669,20267696,400,314,213,0.9633599550095343,5.7884629919193635,205.1956704170308,50438,0.7699155398707324,0.695665966136643,0.07424957373408936,True,0.6128347727898199,0.5136994028472549,0.409909521757863,0.2952442996742671,1.0,1.0,1.0,1.0,314,160.0,9500.000000000002
3,2,3,9500.0,2.0,280.0,20264669,20268705,400,314,213,0.9633599550095343,5.7884629919193635,205.1956704170308,88093,0.7677113959111393,0.6948906269510631,0.07282076896007628,True,0.6093621159225819,0.5125406156848636,0.41044812588574503,0.2959669618275169,1.0,1.0,1.0,1.0,314,280.0,9500.000000000002
3,2,4,9500.0,2.0,500.0,20264669,20269714,400,314,213,0.9633599550095343,5.7884629919193635,205.1956704170308,156968,0.7650349115743337,0.6937146424748993,0.07132026909943434,True,0.6057895474942006,0.5110776517263239,0.4142128951792202,0.2987499220001248,1.0,1.0,1.0,1.0,314,498.0,9500.000000000002
3,3,0,9500.0,4.0,50.0,20264686,20265695,400,274,213,0.9633599550095343,5.7884629919193635,205.1956704170308,13510,0.5743893412287194,0.4521095484826055,0.12227979274611395,True,0.3735011302814834,0.26766365936614706,0.4657391304347826,0.3019454201567144,1.0,1.0,1.0,0.6684761933697378,274,49.5,9500.000000000002
3,3,1,9500.0,4.0,90.0,20264686,20266704,400,274,213,0.9633599550095343,5.7884629919193635,205.1956704170308,25030,0.5713543747502996,0.4561326408310028,0.1152217339192968,True,0.3701081998841503,0.2720277704433537,0.4814055363966819,0.3110996841254683,1.0,1.0,1.0,0.7833860222053154,274,92.0,9500.000000000002
3,3,2,9500.0,4.0,160.0,20264686,20267713,400,274,213,0.9633599550095343,5.7884629919193635,205.1956704170308,43777,0.5662105671928181,0.4495054480663362,0.11670511912648196,True,0.3647234678961875,0.26745582306494214,0.48357030015797786,0.31495082783517986,1.0,1.0,1.0,0.8995234333517139,274,160.0,9500.000000000002
3,3,3,9500.0,4.0,280.0,20264686,20268722,400,274,213,0.9633599550095343,5.7884629919193635,205.1956704170308,76322,0.5674248578391552,0.452019077068211,0.11540578077094421,True,0.36581575517073456,0.2677409274184587,0.4842041496289565,0.3146833082275303,1.0,1.0,1.0,0.8731463340015686,274,278.0,9500.000000000002
3,3,4,9500.0,4.0,500.0,20264686,20269731,400,274,213,0.9633599550095343,5.7884629919193635,205.1956704170308,136842,0.5669312053316964,0.4533622718171322,0.11356893351456421,True,0.3656195981190643,0.2692329408999005,0.4811514967432756,0.31430557597957304,1.0,1.0,1.0,0.918185424956007,274,500.0,9500.000000000002
3,4,0,9500.0,8.0,50.0,20264703,20265712,400,203,213,0.9633599550095343,5.7884629919193635,205.1956704170308,10166,0.3228408420224277,0.1957505410190832,0.12709030100334448,True,0.1610566585601513,0.10283414056102928,0.5488088320743754,0.29757827788649704,1.0,1.0,1.0,0.1253491368327941,203,50.0,9500.000000000002
3,4,1,9500.0,8.0,90.0,20264703,20266721,400,203,213,0.9633599550095343,5.7884629919193635,205.1956704170308,18273,0.3266020905160619,0.19739506375526733,0.1292070267607946,True,0.161458619885343,0.10500489735812588,0.5463632669646485,0.2959907268512205,1.0,1.0,1.0,0.17731361872943474,203,90.0,9500.000000000002
3,4,2,9500.0,8.0,160.0,20264703,20267730,400,203,213,0.9633599550095343,5.7884629919193635,205.1956704170308,32601,0.32646237845464865,0.19695714855372534,0.1295052299009233,True,0.1612516283541413,0.10443211492787383,0.5538755806539758,0.3048892284186402,1.0,1.0,1.0,0.2622441262269059,203,161.0,9500.000000000002
3,4,3,9500.0,8.0,280.0,20264703,20268739,400,203,213,0.9633599550095343,5.7884629919193635,205.1956704170308,56537,0.32431858782744044,0.1944921025169358,0.12982648531050464,True,0.16180592567144855,0.10467109253150214,0.5532315907960524,0.30403372784963,1.0,1.0,1.0,0.2816266278411389,203,277.0,9500.000000000002
3,4,4,9500.0,8.0,500.0,20264703,20269748,400,203,213,0.9633599550095343,5.7884629919193635,205.1956704170308,101723,0.3271924736785191,0.19982698111538197,0.12736549256313714,True,0.16271428801222138,0.10574333192540564,0.5564289888953828,0.30505184529952334,1.0,1.0,1.0,0.32111652968047455,203,502.0,9500.000000000002
4,0,0,16000.0,0.5,50.0,20265635,20266644,400,347,213,0.7423186995700422,4.460310290381928,158.11388300841898,17332,0.9136856681283175,0.8888183706438957,0.024867297484421846,True,0.8393850261421211,0.7965883236600327,0.40240641711229946,0.30721328489880645,1.0,1.0,1.0,1.0,347,50.0,16000.0
4,0,1,16000.0,0.5,90.0,20265635,20267653,400,347,213,0.7423186995700422,4.460310290381928,158.11388300841898,31566,0.9118988785402015,0.8844009377177976,0.027497940822403866,True,0.8384145114442781,0.7904422224747568,0.40920532182668107,0.3063853110441217,1.0,1.0,1.0,1.0,347,90.0,16000.0
4,0,2,16000.0,0.5,160.0,20265635,20268662,400,347,213,0.7423186995700422,4.460310290381928,158.11388300841898,55203,0.9141169863956669,0.8899154031483796,0.024201583247287273,True,0.8409247793785134,0.7989901540778191,0.40729803838852563,0.3068948494322857,1.0,1.0,1.0,1.0,347,158.0,16000.0
4,0,3,16000.0,0.5,280.0,20265635,20269671,400,347,213,0.7423186995700422,4.460310290381928,158.11388300841898,97127,0.9147507902025184,0.8878890524776839,0.026861737724834467,True,0.8416183724928767,0.7955456207335734,0.41280193236714974,0.3027826246670952,1.0,1.0,1.0,1.0,347,279.0,16000.0
4,0,4,16000.0,0.5,500.0,20265635,20270680,400,347,213,0.7423186995700422,4.460310290381928,158.11388300841898,174183,0.9141592463099154,0.8887549301596597,0.025404316150255735,True,0.8410063546544637,0.7974449086860993,0.40315676832530767,0.30422666047375757,1.0,1.0,1.0,1.0,347,503.0,16000.0
4,1,0,16000.0,1.0,50.0,20265652,20266661,400,326,213,0.7423186995700422,4.460310290381928,158.11388300841898,16336,0.8442703232125367,0.7948090107737512,0.04946131243878549,True,0.7237381415373901,0.6465740933251563,0.39976415094339623,0.28579952267303105,1.0,1.0,1.0,1.0,326,50.0,16000.0
4,1,1,16000.0,1.0,90.0,20265652,20267670,400,326,213,0.7423186995700422,4.460310290381928,158.11388300841898,29607,0.8471307461073395,0.7945756071199378,0.05255513898740172,True,0.7289202528089768,0.6482191261551737,0.382235969951392,0.27589608681354816,1.0,1.0,1.0,1.0,326,90.5,16000.0
4,1,2,16000.0,1.0,160.0,20265652,20268679,400,326,213,0.7423186995700422,4.460310290381928,158.11388300841898,52517,0.8435554201496658,0.7927528228954434,0.050802597254222426,True,0.7248589589438749,0.6463902573283766,0.375,0.2771958838662257,1.0,1.0,1.0,1.0,326,161.0,16000.0
4,1,3,16000.0,1.0,280.0,20265652,20269688,400,326,213,0.7423186995700422,4.460310290381928,158.11388300841898,91533,0.8445697180251931,0.7938339178219876,0.05073580020320545,True,0.7258331376482154,0.6472021274425664,0.3839179025796022,0.2747072227226962,1.0,1.0,1.0,1.0,326,280.0,16000.0
4,1,4,16000.0,1.0,500.0,20265652,20270697,400,326,213,0.7423186995700422,4.460310290381928,158.11388300841898,162673,0.8452601230689789,0.7943481708703964,0.050911952198582466,True,0.726670645816817,0.6479929838932936,0.3804226918798665,0.27608058827046095,1.0,1.0,1.0,1.0,326,499.5,16000.0
4,2,0,16000.0,2.0,50.0,20265669,20266678,400,296,213,0.7423186995700422,4.460310290381928,158.11388300841898,14660,0.7094133697135061,0.6203274215552523,0.08908594815825377,True,0.5313480083588553,0.4265398982066175,0.3903755868544601,0.2615882141573841,1.0,1.0,1.0,0.9300892795171809,296,49.0,16000.0
4,2,1,16000.0,2.0,90.0,20265669,20267687,400,296,213,0.7423186995700422,4.460310290381928,158.11388300841898,26765,0.7120866803661499,0.6154679618905287,0.0966187184756212,True,0.5343335024995913,0.41927202578090955,0.3786659745652738,0.25349786241741157,1.0,1.0,1.0,0.9920626793089558,296,91.0,16000.0
4,2,2,16000.0,2.0,160.0,20265669,20268696,400,296,213,0.7423186995700422,4.460310290381928,158.11388300841898,47556,0.7078602069139541,0.6135082849692993,0.0943519219446548,True,0.5276080501955908,0.4165846394007191,0.38890088533794,0.25963003264417844,1.0,1.0,1.0,1.0,296,160.0,16000.0
4,2,3,16000.0,2.0,280.0,20265669,20269705,400,296,213,0.7423186995700422,4.460310290381928,158.11388300841898,83267,0.7076272713079611,0.6138686394369919,0.09375863187096922,True,0.5284546209191289,0.4185087097434046,0.37818853974121996,0.2523015675541179,1.0,1.0,1.0,1.0,296,282.0,16000.0
4,2,4,16000.0,2.0,500.0,20265669,20270714,400,296,213,0.7423186995700422,4.460310290381928,158.11388300841898,147803,0.7092210577593148,0.6159550212106656,0.09326603654864918,True,0.5305606374955926,0.42060193909057053,0.38275396714598164,0.2543382132727305,1.0,1.0,1.0,1.0,296,499.5,16000.0
4,3,0,16000.0,4.0,50.0,20265686,20266695,400,254,213,0.7423186995700422,4.460310290381928,158.11388300841898,12491,0.4766631975022016,0.3457689536466256,0.13089424385557602,True,0.27901289831475257,0.1917294814331956,0.46275049716995564,0.27973568281938327,1.0,1.0,1.0,0.4020906045201185,254,49.0,16000.0
4,3,1,16000.0,4.0,90.0,20265686,20267704,400,254,213,0.7423186995700422,4.460310290381928,158.11388300841898,22613,0.49170830937956045,0.3554592491044974,0.13624906027506306,True,0.2907813353967306,0.19496142004526487,0.47598747172437794,0.2803430531732419,1.0,1.0,1.0,0.6097116723248287,254,89.0,16000.0
4,3,2,16000.0,4.0,160.0,20265686,20268713,400,254,213,0.7423186995700422,4.460310290381928,158.11388300841898,40818,0.4863050614924788,0.35315302072615024,0.13315204076632858,True,0.28586878985242853,0.19565629675786153,0.47124189240747805,0.27739272052418285,1.0,1.0,1.0,0.6047507596702604,254,160.0,16000.0
4,3,3,16000.0,4.0,280.0,20265686,20269722,400,254,213,0.7423186995700422,4.460310290381928,158.11388300841898,71252,0.48317240217818447,0.3510217257059451,0.13215067647223938,True,0.2833771526179294,0.1944286965117493,0.47264086897488117,0.2798814904521961,1.0,1.0,1.0,0.7383674220721357,254,281.0,16000.0
4,3,4,16000.0,4.0,500.0,20265686,20270731,400,254,213,0.7423186995700422,4.460310290381928,158.11388300841898,127740,0.4855644277438547,0.34999217159855955,0.13557225614529517,True,0.28551554487958586,0.1941959204266988,0.46813464406366984,0.2778567299354466,1.0,1.0,1.0,0.7117974881161563,254,501.0,16000.0
4,4,0,16000.0,8.0,50.0,20265703,20266712,400,160,213,0.7423186995700422,4.460310290381928,158.11388300841898,7996,0.2369934967483742,0.12618809404702352,0.11080540270135067,True,0.11155664188891742,0.0680676538739498,0.5972791345681036,0.3390582510376413,1.0,1.0,1.0,0.11111070244892349,160,49.0,16000.0
4,4,1,16000.0,8.0,90.0,20265703,20267721,400,160,213,0.7423186995700422,4.460310290381928,158.11388300841898,14328,0.23387772194304857,0.13072305974316026,0.10315466219988831,True,0.1113161722667752,0.06966499871950906,0.5973398925025052,0.33785628261742273,1.0,1.0,1.0,0.10245938528523119,160,90.0,16000.0
4,4,2,16000.0,8.0,160.0,20265703,20268730,400,160,213,0.7423186995700422,4.460310290381928,158.11388300841898,25887,0.2385753466991154,0.1275157414918685,0.11105960520724689,True,0.11123310306325716,0.06887680890112625,0.5917507990462179,0.32971752412999206,1.0,1.0,1.0,0.16280511636473036,160,161.0,16000.0
4,4,3,16000.0,8.0,280.0,20265703,20269739,400,160,213,0.7423186995700422,4.460310290381928,158.11388300841898,44885,0.2390108053915562,0.13095688982956444,0.10805391556199176,True,0.11246761673286872,0.0691692394123408,0.5979740609538309,0.3301971441023406,1.0,1.0,1.0,0.18661879096141945,160,280.5,16000.0
4,4,4,16000.0,8.0,500.0,20265703,20270748,400,160,213,0.7423186995700422,4.460310290381928,158.11388300841898,79669,0.23585083282079605,0.12948574727936837,0.10636508554142768,True,0.10985166924269847,0.0683987101270733,0.5970367450188078,0.33156460427090395,1.0,1.0,1.0,0.14510261908705258,160,498.0,16000.0
